title,url,source_type,relevance_score,date,summary
Food and Agriculture Organization of the United Nations (FAO) aims to achieve food security for all and make sure that people have regular access to enough high-quality food to lead active, healthy lives. By engaging with… 









United States Agency for International Development
USAID is the world’s premier international development agency and a catalytic actor driving development results. The Global Fund
The Global Fund aims to accelerate the ends of AIDS by raising money and co-ordinating with local experts to support programs in more than 100 countries 









The Carter Center
The Carter Center aims to provide human rights and the alleviation of human suffering by preventing and resolving conflicts, enhance freedome and democracy and improve health 









Spark
Spark works to provide access to higher education and entrepreneurship opportunities  to empower young, ambitious people to lead their fragile and conflict affected societies into prosperity. It works with bilateral and multilateral donors, civil society organizations, the private sector, foundations, and global and local health partners, and UN agencies to unlock financing, innovation, and policies that improve access to quality health services, strengthen primary care systems and bridge equity gaps – bringing countries closer to achieving Universal Health Coverage and the Sustainable… 









Global Community Engagement and Resilience Fund
The Global Community Engagement and Resilience Fund prevents Violent extremism by connecting and guiding communities to global resources that would be out of reach and help them thrive. IsDB The Islamic Development Bank is a multilateral development bank (MDB), working to improve the lives of member countries by promoting social and economic development in these countries and Muslim communities worldwide, delivering impact at scale. Islamic Development Bank
IsDB The Islamic Development Bank is a multilateral development bank (MDB), working to improve the lives of member countries by promoting social and economic development in these countries and Muslim communities worldwide, delivering impact at scale. Lives and Livelihoods Fund
On September 29th 2016, the Islamic Development Bank (IsDB) along with the Abu Dhabi Fund for Development (ADFD), the Bill and Melinda Gates Foundation (BMGF), the Islamic Solidarity Fund for Development (ISFD), the King Salman Humanitarian Aid and Relief Centre (KSRelief), and the Qatar Fund for Development (QFFD) launched a US$2.5bn Lives and Livelihoods Fund (LLF) with a joint vision to raise the poorest out of poverty in IsDB member countries. Global Green Growth Institute
Global Green Growth Institute aims to support developing countries and emerging economies to achieve sustainable inclusive economic growth

NationalPartners




United NationsPartners




InternationalPartners




MultilateralPartners




Climate ChangePartners













MOFA
The Ministry of Foreign Affairs has been the forefront governing body responsible for managing Qatar’s foreign relations and diplomatic affairs since 1971. United Nations High Commissioner for Refugees (UNHCR)
The Office of the United Nations High Commissioner for Refugees (UNHCR) is a United Nations agency mandated to aid and protect refugees, forcibly displaced communities, and stateless people, and to assist in their voluntary repatriation, local integration, or resettlement to a third country. United Nations Relief and Works Agency for Palestine Refugees
The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) is a UN agency that supports the relief and human development of Palestinian refugees 









United Nations Volunteers
The United Nations Volunteers (UNV) programme contributes to peace and development through volunteerism worldwide. United Nations Entity for Gender Equality and the Empowerment of Women
The United Nations Entity for Gender Equality and the Empowerment of Women, also known as UN Women, is a United Nations entity working for the empowerment of women. United Nations Economic and Social Commission for Western Asia
United Nations Economic and Social Commission for Western Asia (UN ESCWA) was established in 1973 to stimulate economic activity in member countries, strengthen cooperation between them, and promote development. United Nations Office for the Coordination of Humanitarian Affairs
United Nations Office for the Contributions of Humanitarian Aid contributes to principled and effective humanitarian response through coordination, advocacy, policy, information management and humanitarian financing tools and services. United Nations Office on Drugs and Crime
The United Nations Office on Drugs and Crime is a United Nations office that focuss on the trafficking in and abuse of illicit drugs, crime prevention and criminal justice, international terrorism, and political corruption. United Nations Institute for Training and Research
The United Nations Institute for Training and Research is a dedicated training arm of the United Nations system. United Nations International Children’s Emergency Fund
United Nations International Children’s Emergency Fund (UNICEF) is a United Nations agency responsible for providing humanitarian and developmental aid to children worldwide. United Nations Human Settlement Programme
The United Nations Human Settlements Programme is the United Nations programme for human settlements and sustainable urban development. United Nations Framework Convention on Climate Change
The United Nations Framework Convention on Climate Change (UNFCCC) is an international environmental treaty addressing climate change, negotiated and signed by 154 states at the United Nations Conference on Environment and Development, informally known as the Earth Summit, held in Rio de Janeiro from 3 to 14 June 1992. The United Nations Educational, Scientific and Cultural Organization
